,,
,,
9583,69928,0.069928
,,
10916,89761,0.089761
,,
10396,82329,0.082329
,,
6074,28915,0.028915
,,
7234,39298,0.039298
,,
9380,64020,0.06402
,,
9815,70436,0.070436
,,
10510,80380,0.08038
,,
3917,11480,0.01148
,,
12037,108959,0.108959
,,
10412,80974,0.080974
,,
3320,8164,0.008164
,,
10746,81054,0.081054
,,
3008,6243,0.006243
,,
7880,43876,0.043876
,,
9942,71114,0.071114
,,
12129,108128,0.108128
,,
6600,31022,0.031022
,,
4774,16854,0.016854
,,
7637,42529,0.042529
,,
10125,78313,0.078313
,,
9603,68249,0.068249
,,
6286,28647,0.028647
,,
10702,85299,0.085299
,,
10922,91073,0.091073
,,
7249,40507,0.040507
,,
3165,7646,0.007646
,,
5362,21577,0.021577
,,
12604,121369,0.121369
,,
5778,24451,0.024451
,,
7220,38550,0.03855
,,
12086,109901,0.109901
,,
4597,16349,0.016349
,,
12526,128856,0.128856
,,
12605,133556,0.133556
,,
12114,110610,0.11061
,,
5149,20850,0.02085
,,
6189,29017,0.029017
,,
7035,38572,0.038572
,,
3200,7739,0.007739
,,
5887,26254,0.026254
,,
4206,13288,0.013288
,,
10048,77532,0.077532
,,
3506,9506,0.009506
,,
12116,113832,0.113832
,,
4718,17321,0.017321
,,
5392,22310,0.02231
,,
6292,30635,0.030635
,,
5226,20597,0.020597
,,
8657,56701,0.056701
,,
3441,9067,0.009067
,,
11817,107234,0.107234
,,
6459,31563,0.031563
,,
9050,60976,0.060976
,,
8002,47335,0.047335
,,
5920,25248,0.025248
,,
5629,23178,0.023178
,,
4734,16172,0.016172
,,
10463,77338,0.077338
,,
7550,43017,0.043017
,,
4364,14020,0.01402
,,
9314,65806,0.065806
,,
7106,38744,0.038744
,,
8855,58815,0.058815
,,
3170,8094,0.008094
,,
10140,78852,0.078852
,,
11727,100283,0.100283
,,
4039,12360,0.01236
,,
12472,116860,0.11686
,,
7339,39409,0.039409
,,
6759,34277,0.034277
,,
4039,11830,0.01183
,,
3877,10595,0.010595
,,
11240,91479,0.091479
,,
12195,112337,0.112337
,,
7074,37648,0.037648
,,
12897,131410,0.13141
,,
12957,129415,0.129415
,,
10522,83899,0.083899
,,
6913,36989,0.036989
,,
3106,7316,0.007316
,,
10886,91949,0.091949
,,
8483,57209,0.057209
,,
11139,94138,0.094138
,,
5305,20851,0.020851
,,
11476,98712,0.098712
,,
4026,12155,0.012155
,,
10756,87068,0.087068
,,
3271,7848,0.007848
,,
5399,21980,0.02198
,,
5268,21177,0.021177
,,
11083,93165,0.093165
,,
10289,78915,0.078915
,,
4283,13877,0.013877
,,
7605,43502,0.043502
,,
6786,34850,0.03485
,,
3867,11130,0.01113
,,
11385,96878,0.096878
,,
8736,58120,0.05812
,,
8614,55596,0.055596
,,
6441,32494,0.032494
,,
7467,42240,0.04224
,,
11121,94721,0.094721
,,
9036,61115,0.061115
,,
8641,55613,0.055613
,,
7197,40078,0.040078
,,
3621,9939,0.009939
,,
8761,57531,0.057531
,,
6796,34935,0.034935
,,
10936,87910,0.08791
,,
10066,73217,0.073217
,,
12510,113231,0.113231
,,
6581,31503,0.031503
,,
11290,96741,0.096741
,,
5405,22540,0.02254
,,
6064,27790,0.02779
,,
10302,79558,0.079558
,,
3356,8859,0.008859
,,
6634,33986,0.033986
,,
10339,83879,0.083879
,,
9152,63703,0.063703
,,
3722,10302,0.010302
,,
11886,102496,0.102496
,,
6698,32945,0.032945
,,
6699,32826,0.032826
,,
8581,54334,0.054334
,,
10776,85074,0.085074
,,
6265,29227,0.029227
,,
3662,9880,0.00988
,,
10450,79441,0.079441
,,
9886,71386,0.071386
,,
3048,6715,0.006715
,,
10126,76273,0.076273
,,
4524,15486,0.015486
,,
11148,120413,0.120413
,,
9052,60320,0.06032
,,
9340,63701,0.063701
,,
7722,43663,0.043663
,,
6762,35480,0.03548
,,
12197,115023,0.115023
,,
12878,125341,0.125341
,,
9178,63827,0.063827
,,
7199,39554,0.039554
,,
12275,112060,0.11206
,,
3617,9793,0.009793
,,
6811,33253,0.033253
,,
4378,14213,0.014213
,,
4971,18480,0.01848
,,
7859,46057,0.046057
,,
11468,97832,0.097832
,,
9615,68260,0.06826
,,
4626,15646,0.015646
,,
9119,61831,0.061831
,,
9030,59498,0.059498
,,
4617,15920,0.01592
,,
5811,25246,0.025246
,,
10090,75763,0.075763
,,
8314,53283,0.053283
,,
6891,36100,0.0361
,,
3666,10465,0.010465
,,
7111,37975,0.037975
,,
6040,27634,0.027634
,,
8066,50174,0.050174
,,
10089,75272,0.075272
,,
9133,61558,0.061558
,,
6560,30864,0.030864
,,
10419,80467,0.080467
,,
11275,93119,0.093119
,,
3952,11654,0.011654
,,
7568,42923,0.042923
,,
12627,119584,0.119584
,,
6167,28267,0.028267
,,
9829,74034,0.074034
,,
4077,12323,0.012323
,,
12899,125041,0.125041
,,
5302,22717,0.022717
,,
12549,117342,0.117342
,,
8834,56524,0.056524
,,
7800,44671,0.044671
,,
10565,83886,0.083886
,,
9980,73574,0.073574
,,
6360,30415,0.030415
,,
4203,12935,0.012935
,,
11574,97290,0.09729
,,
3908,12051,0.012051
,,
10579,85829,0.085829
,,
8797,56860,0.05686
,,
10189,78416,0.078416
,,
8682,59394,0.059394
,,
12812,124208,0.124208
,,
11764,108572,0.108572
,,
10341,82284,0.082284
,,
9302,67497,0.067497
,,
8716,56737,0.056737
,,
9746,69913,0.069913
,,
7406,40747,0.040747
,,
11597,98435,0.098435
,,
4830,17461,0.017461
,,
8644,56418,0.056418
,,
3652,9807,0.009807
,,
4895,17903,0.017903
,,
5906,26310,0.02631
,,
5372,20764,0.020764
,,
6826,37236,0.037236
,,
9903,76403,0.076403
,,
11440,100822,0.100822
,,
5630,24571,0.024571
,,
7994,50363,0.050363
,,
11115,95578,0.095578
,,
4658,17062,0.017062
,,
12594,123984,0.123984
,,
8969,61184,0.061184
,,
10683,87253,0.087253
,,
10871,87251,0.087251
,,
4301,13957,0.013957
,,
9117,60952,0.060952
,,
6079,27483,0.027483
,,
7252,39949,0.039949
,,
10458,83387,0.083387
,,
7405,41034,0.041034
,,
5356,20666,0.020666
,,
11072,90570,0.09057
,,
11939,108535,0.108535
,,
7850,46619,0.046619
,,
4081,12400,0.0124
,,
3448,9468,0.009468
,,
11959,105038,0.105038
,,
12590,118132,0.118132
,,
6553,34175,0.034175
,,
11121,90399,0.090399
,,
7122,36249,0.036249
,,
8265,49832,0.049832
,,
7412,39944,0.039944
,,
10925,87047,0.087047
,,
7188,37706,0.037706
,,
9429,65851,0.065851
,,
8503,53793,0.053793
,,
4987,18612,0.018612
,,
12157,111609,0.111609
,,
5426,22478,0.022478
,,
7827,46284,0.046284
,,
7427,42935,0.042935
,,
8318,52046,0.052046
,,
7500,43447,0.043447
,,
7454,41712,0.041712
,,
8993,60053,0.060053
,,
6705,33288,0.033288
,,
12935,130156,0.130156
,,
3376,8677,0.008677
,,
7458,41104,0.041104
,,
6432,31081,0.031081
,,
10969,91081,0.091081
,,
9321,65164,0.065164
,,
3624,9861,0.009861
,,
5173,20109,0.020109
,,
12180,114428,0.114428
,,
3026,7018,0.007018
,,
6238,30389,0.030389
,,
4510,15971,0.015971
,,
11543,100899,0.100899
,,
5464,22811,0.022811
,,
8545,56638,0.056638
,,
7608,44854,0.044854
,,
6555,32713,0.032713
,,
9510,67882,0.067882
,,
6668,34369,0.034369
,,
11669,104529,0.104529
,,
8004,49537,0.049537
,,
10307,81330,0.08133
,,
7142,38536,0.038536
,,
10854,89735,0.089735
,,
9289,65491,0.065491
,,
10890,91540,0.09154
,,
10370,84489,0.084489
,,
10689,86371,0.086371
,,
3340,8614,0.008614
,,
7457,42279,0.042279
,,
11788,105376,0.105376
,,
12643,123453,0.123453
,,
12212,114355,0.114355
,,
4854,17097,0.017097
,,
7753,45921,0.045921
,,
10216,79874,0.079874
,,
11020,90464,0.090464
,,
9870,74204,0.074204
,,
11384,102414,0.102414
,,
6864,34430,0.03443
,,
8868,58804,0.058804
,,
7609,44794,0.044794
,,
8229,53415,0.053415
,,
6105,28082,0.028082
,,
12696,120597,0.120597
,,
3280,8049,0.008049
,,
12981,129365,0.129365
,,
5593,24375,0.024375
,,
3334,9034,0.009034
,,
6757,34878,0.034878
,,
3559,9860,0.00986
,,
6155,29250,0.02925
,,
6920,42210,0.04221
,,
7734,44127,0.044127
,,
4522,15022,0.015022
,,
11029,89581,0.089581
,,
9077,61533,0.061533
,,
7353,37610,0.03761
,,
10941,87057,0.087057
,,
3548,9579,0.009579
,,
11170,95366,0.095366
,,
6409,30171,0.030171
,,
12010,108304,0.108304
,,
8594,56018,0.056018
,,
9404,66593,0.066593
,,
12572,122171,0.122171
,,
9489,70324,0.070324
,,
6124,29071,0.029071
,,
8044,50768,0.050768
,,
9861,77370,0.07737
,,
6804,36141,0.036141
,,
5141,20642,0.020642
,,
3327,8258,0.008258
,,
8334,52921,0.052921
,,
4142,12829,0.012829
,,
4789,17532,0.017532
,,
11568,101066,0.101066
,,
12442,116344,0.116344
,,
6299,30633,0.030633
,,
8503,54485,0.054485
,,
12776,123758,0.123758
,,
12982,128210,0.12821
,,
6425,30722,0.030722
,,
9742,74436,0.074436
,,
9275,67207,0.067207
,,
3080,6934,0.006934
,,
4049,12392,0.012392
,,
10571,86492,0.086492
,,
8663,56435,0.056435
,,
9557,66436,0.066436
,,
5943,25146,0.025146
,,
9092,61602,0.061602
,,
7332,41059,0.041059
,,
10471,80475,0.080475
,,
8398,52700,0.0527
,,
10993,91073,0.091073
,,
11120,92180,0.09218
,,
5585,23278,0.023278
,,
10272,80608,0.080608
,,
3025,6848,0.006848
,,
11329,108557,0.108557
,,
11109,116162,0.116162
,,
4963,19278,0.019278
,,
3944,12171,0.012171
,,
12689,124995,0.124995
,,
12287,118505,0.118505
,,
12036,111440,0.11144
,,
3722,10974,0.010974
,,
4069,12581,0.012581
,,
5453,21830,0.02183
,,
12396,113951,0.113951
,,
4300,14171,0.014171
,,
9542,68991,0.068991
,,
9798,72355,0.072355
,,
6414,32183,0.032183
,,
12027,110789,0.110789
,,
6258,29669,0.029669
,,
9810,74068,0.074068
,,
7666,44788,0.044788
,,
4560,16429,0.016429
,,
9601,71876,0.071876
,,
5489,23486,0.023486
,,
4092,12659,0.012659
,,
4304,14069,0.014069
,,
5283,21581,0.021581
,,
6456,30978,0.030978
,,
8888,59272,0.059272
,,
8211,51387,0.051387
,,
10022,72994,0.072994
,,
4693,16151,0.016151
,,
3348,8143,0.008143
,,
6628,32790,0.03279
,,
3530,9356,0.009356
,,
5180,21129,0.021129
,,
6363,29529,0.029529
,,
12033,107878,0.107878
,,
7054,38137,0.038137
,,
11362,98395,0.098395
,,
10137,75278,0.075278
,,
11000,90881,0.090881
,,
10312,77818,0.077818
,,
3546,9519,0.009519
,,
4889,17423,0.017423
,,
4783,16322,0.016322
,,
8822,57941,0.057941
,,
12787,123446,0.123446
,,
9869,74289,0.074289
,,
9230,65772,0.065772
,,
5048,20597,0.020597
,,
5805,26505,0.026505
,,
4493,16136,0.016136
,,
8913,60721,0.060721
,,
3760,10606,0.010606
,,
3527,9271,0.009271
,,
4591,15348,0.015348
,,
12488,116500,0.1165
,,
4968,18566,0.018566
,,
11516,99582,0.099582
,,
11795,105483,0.105483
,,
7917,46470,0.04647
,,
5687,23539,0.023539
,,
6567,31224,0.031224
,,
10887,85199,0.085199
,,
12806,119647,0.119647
,,
12044,107996,0.107996
,,
7421,40408,0.040408
,,
6292,30438,0.030438
,,
12930,126788,0.126788
,,
11211,96981,0.096981
,,
6757,34102,0.034102
,,
3833,10972,0.010972
,,
11932,103954,0.103954
,,
10554,83488,0.083488
,,
5826,24846,0.024846
,,
6092,28898,0.028898
,,
4926,18709,0.018709
,,
9343,65412,0.065412
,,
3590,9686,0.009686
,,
7939,48533,0.048533
,,
11201,95135,0.095135
,,
7431,42111,0.042111
,,
8609,55740,0.05574
,,
10750,89197,0.089197
,,
10957,92247,0.092247
,,
11691,102633,0.102633
,,
3390,8874,0.008874
,,
11234,94382,0.094382
,,
3629,10214,0.010214
,,
3268,8164,0.008164
,,
8978,63111,0.063111
,,
9294,66136,0.066136
,,
4942,18697,0.018697
,,
9253,61614,0.061614
,,
7923,45819,0.045819
,,
12988,122968,0.122968
,,
8224,50635,0.050635
,,
5395,21721,0.021721
,,
12712,122782,0.122782
,,
8814,57998,0.057998
,,
7252,38998,0.038998
,,
3698,10198,0.010198
,,
10955,90530,0.09053
,,
7437,40903,0.040903
,,
10123,76866,0.076866
,,
11105,92148,0.092148
,,
8870,58858,0.058858
,,
9880,72783,0.072783
,,
10678,83890,0.08389
,,
5555,21955,0.021955
,,
3787,10619,0.010619
,,
10808,87937,0.087937
,,
8513,56336,0.056336
,,
4621,15775,0.015775
,,
5944,26339,0.026339
,,
7596,45999,0.045999
,,
6202,29769,0.029769
,,
5340,21837,0.021837
,,
9174,62543,0.062543
,,
4355,13939,0.013939
,,
7085,37375,0.037375
,,
6502,31098,0.031098
,,
7440,40423,0.040423
,,
3334,8150,0.00815
,,
5076,19649,0.019649
,,
9528,65163,0.065163
,,
10636,80909,0.080909
,,
6453,28015,0.028015
,,
8967,57479,0.057479
,,
3680,9821,0.009821
,,
4083,11702,0.011702
,,
7197,37365,0.037365
,,
7761,41772,0.041772
,,
6185,26832,0.026832
,,
6940,32620,0.03262
,,
4979,17539,0.017539
,,
10487,75900,0.0759
,,
10765,83350,0.08335
,,
7548,40863,0.040863
,,
12281,109950,0.10995
,,
8077,47685,0.047685
,,
5945,26777,0.026777
,,
12904,122859,0.122859
,,
12434,111406,0.111406
,,
5815,24728,0.024728
,,
11217,91033,0.091033
,,
5748,24417,0.024417
,,
8012,52257,0.052257
,,
3002,7304,0.007304
,,
12207,114050,0.11405
,,
10658,81639,0.081639
,,
11795,96535,0.096535
,,
9299,58962,0.058962
,,
6205,26931,0.026931
,,
6871,33791,0.033791
,,
3737,9341,0.009341
,,
6997,34132,0.034132
,,
11480,99028,0.099028
,,
12789,125846,0.125846
,,
4201,12189,0.012189
,,
3206,7329,0.007329
,,
6382,28583,0.028583
,,
12490,109340,0.10934
,,
12786,116665,0.116665
,,
7382,39803,0.039803
,,
3575,17115,0.017115
,,
10706,101923,0.101923
,,
8949,58689,0.058689
,,
8607,56978,0.056978
,,
10442,81606,0.081606
,,
11415,96644,0.096644
,,
3699,9824,0.009824
,,
11180,92983,0.092983
,,
9465,64045,0.064045
,,
6339,27421,0.027421
,,
6723,34290,0.03429
,,
12571,125036,0.125036
,,
7654,43167,0.043167
,,
5172,20354,0.020354
,,
5534,23175,0.023175
,,
7246,38267,0.038267
,,
12604,115400,0.1154
,,
8252,50794,0.050794
,,
9422,67492,0.067492
,,
4635,16314,0.016314
,,
11762,103386,0.103386
,,
3042,7009,0.007009
,,
4379,14116,0.014116
,,
7278,40071,0.040071
,,
4998,18745,0.018745
,,
7895,47644,0.047644
,,
12208,112062,0.112062
,,
10467,83494,0.083494
,,
11755,105090,0.10509
,,
6307,29325,0.029325
,,
4888,17602,0.017602
,,
9377,65243,0.065243
,,
12938,126602,0.126602
,,
5315,20486,0.020486
,,
5426,21697,0.021697
,,
8822,59560,0.05956
,,
6935,36194,0.036194
,,
6023,28005,0.028005
,,
10937,90377,0.090377
,,
9924,76447,0.076447
,,
5762,25012,0.025012
,,
8198,50608,0.050608
,,
4752,16471,0.016471
,,
10838,89028,0.089028
,,
9493,68587,0.068587
,,
3248,7703,0.007703
,,
10320,81315,0.081315
,,
12607,121188,0.121188
,,
6546,32635,0.032635
,,
6095,28184,0.028184
,,
5564,22569,0.022569
,,
7281,38793,0.038793
,,
8456,54307,0.054307
,,
4905,18136,0.018136
,,
8527,53397,0.053397
,,
8441,51713,0.051713
,,
11439,94908,0.094908
,,
6839,37566,0.037566
,,
4491,16837,0.016837
,,
8026,50117,0.050117
,,
10239,80788,0.080788
,,
9773,71834,0.071834
,,
7565,41063,0.041063
,,
6680,34009,0.034009
,,
7229,39682,0.039682
,,
9604,67297,0.067297
,,
6745,33440,0.03344
,,
6769,33738,0.033738
,,
10712,85331,0.085331
,,
6230,28979,0.028979
,,
10850,90218,0.090218
,,
6743,33216,0.033216
,,
8677,53433,0.053433
,,
8167,47373,0.047373
,,
9400,65107,0.065107
,,
4287,12898,0.012898
,,
7150,37199,0.037199
,,
6643,33040,0.03304
,,
6022,26326,0.026326
,,
7256,38414,0.038414
,,
3051,6682,0.006682
,,
11855,102714,0.102714
,,
9811,71506,0.071506
,,
9519,68782,0.068782
,,
12558,123868,0.123868
,,
5929,26263,0.026263
,,
7675,42896,0.042896
,,
4089,12058,0.012058
,,
8600,54149,0.054149
,,
11146,94463,0.094463
,,
8084,49763,0.049763
,,
3358,8261,0.008261
,,
4232,13209,0.013209
,,
9979,75887,0.075887
,,
10660,84668,0.084668
,,
9027,80991,0.080991
,,
12938,166159,0.166159
,,
3724,10438,0.010438
,,
5427,21395,0.021395
,,
5982,26846,0.026846
,,
5329,21329,0.021329
,,
7630,43268,0.043268
,,
6912,35604,0.035604
,,
10151,76606,0.076606
,,
4027,12269,0.012269
,,
5846,25265,0.025265
,,
5395,22431,0.022431
,,
10805,86640,0.08664
,,
10974,86042,0.086042
,,
6129,27060,0.02706
,,
9887,71164,0.071164
,,
9688,71734,0.071734
,,
4674,16296,0.016296
,,
10042,74269,0.074269
,,
10378,81318,0.081318
,,
5518,22368,0.022368
,,
10538,83685,0.083685
,,
9481,68325,0.068325
,,
10219,78776,0.078776
,,
8201,48599,0.048599
,,
10635,82627,0.082627
,,
11028,94952,0.094952
,,
9688,75755,0.075755
,,
4353,14575,0.014575
,,
11628,103668,0.103668
,,
8501,65072,0.065072
,,
9948,76755,0.076755
,,
7055,39944,0.039944
,,
8888,62730,0.06273
,,
5909,27483,0.027483
,,
9981,77376,0.077376
,,
6590,34767,0.034767
,,
6993,37510,0.03751
,,
3349,8659,0.008659
,,
5352,21753,0.021753
,,
7065,38343,0.038343
,,
12095,115502,0.115502
,,
11813,108956,0.108956
,,
4487,15892,0.015892
,,
10167,80796,0.080796
,,
6499,31830,0.03183
,,
10615,86552,0.086552
,,
6371,30992,0.030992
,,
10619,85899,0.085899
,,
4953,19068,0.019068
,,
10593,84680,0.08468
,,
7399,42053,0.042053
,,
